Name,Profession,Month,Net Worth,Net Worth Label
charly army,Nurse- LPN,145,72525.7779896426,"$72,525.78"
charly army,Nurse- LPN,146,73383.29305310443,"$73,383.29"
charly army,Nurse- LPN,147,74244.13360560434,"$74,244.13"
charly army,Nurse- LPN,148,75108.31270346743,"$75,108.31"
charly army,Nurse- LPN,149,75975.84345818449,"$75,975.84"
charly army,Nurse- LPN,150,76846.73903060812,"$76,846.74"
charly army,Nurse- LPN,151,77721.01263514983,"$77,721.01"
charly army,Nurse- LPN,152,78598.67753697779,"$78,598.68"
charly army,Nurse- LPN,153,79479.74705721557,"$79,479.75"
charly army,Nurse- LPN,154,80364.23456614156,"$80,364.23"
charly army,Nurse- LPN,155,81252.15348938917,"$81,252.15"
charly army,Nurse- LPN,156,82143.517304148,"$82,143.52"
charly army,Nurse- LPN,157,83038.33954236569,"$83,038.34"
charly army,Nurse- LPN,158,83936.63378895062,"$83,936.63"
charly army,Nurse- LPN,159,84838.41368297553,"$84,838.41"
charly army,Nurse- LPN,160,85743.69291888177,"$85,743.69"
charly army,Nurse- LPN,161,86652.4852416847,"$86,652.49"
charly army,Nurse- LPN,162,87564.80445617951,"$87,564.80"
charly army,Nurse- LPN,163,88480.66441614828,"$88,480.66"
charly army,Nurse- LPN,164,89400.07903556766,"$89,400.08"
charly army,Nurse- LPN,165,90323.06227981733,"$90,323.06"
charly army,Nurse- LPN,166,91249.62817188962,"$91,249.63"
charly army,Nurse- LPN,167,92179.79078859961,"$92,179.79"
charly army,Nurse- LPN,168,93113.56426579639,"$93,113.56"
charly army,Nurse- LPN,169,94050.96279057497,"$94,050.96"
charly army,Nurse- LPN,170,94992.00061148916,"$94,992.00"
charly army,Nurse- LPN,171,95936.69202976531,"$95,936.69"
charly army,Nurse- LPN,172,96885.05140451688,"$96,885.05"
charly army,Nurse- LPN,173,97837.09315195994,"$97,837.09"
charly army,Nurse- LPN,174,98792.8317469295,"$98,792.83"
charly army,Nurse- LPN,175,99752.28171899673,"$99,752.28"
charly army,Nurse- LPN,176,100715.45765718706,"$100,715.46"
charly army,Nurse- LPN,177,101682.3742078992,"$101,682.37"
charly army,Nurse- LPN,178,102653.04607562511,"$102,653.05"
charly army,Nurse- LPN,179,103627.4880233706,"$103,627.49"
charly army,Nurse- LPN,180,104605.71487247723,"$104,605.71"
charly army,Nurse- LPN,181,105426.89150334473,"$105,426.89"
charly army,Nurse- LPN,182,106251.41370945462,"$106,251.41"
charly army,Nurse- LPN,183,107079.29512109456,"$107,079.30"
charly army,Nurse- LPN,184,107910.54942408371,"$107,910.55"
charly army,Nurse- LPN,185,108745.19035999893,"$108,745.19"
charly army,Nurse- LPN,186,109583.23172640197,"$109,583.23"
charly army,Nurse- LPN,187,110424.68737706754,"$110,424.69"
charly army,Nurse- LPN,188,111269.57122221238,"$111,269.57"
charly army,Nurse- LPN,189,112117.89722872515,"$112,117.90"
charly army,Nurse- LPN,190,112969.67942039734,"$112,969.68"
charly army,Nurse- LPN,191,113824.93187815511,"$113,824.93"
charly army,Nurse- LPN,192,114683.66874029205,"$114,683.67"
charly army,Nurse- LPN,193,115545.90420270292,"$115,545.90"
charly army,Nurse- LPN,194,116411.6525191183,"$116,411.65"
charly army,Nurse- LPN,195,117280.92800134025,"$117,280.93"
charly army,Nurse- LPN,196,118153.74501947885,"$118,153.75"
charly army,Nurse- LPN,197,119030.11800218983,"$119,030.12"
charly army,Nurse- LPN,198,119910.06143691302,"$119,910.06"
charly army,Nurse- LPN,199,120793.58987011189,"$120,793.59"
charly army,Nurse- LPN,200,121680.71790751397,"$121,680.72"
charly army,Nurse- LPN,201,122571.46021435238,"$122,571.46"
charly army,Nurse- LPN,202,123465.83151560818,"$123,465.83"
charly army,Nurse- LPN,203,124363.84659625385,"$124,363.85"
charly army,Nurse- LPN,204,125265.52030149764,"$125,265.52"
charly army,Nurse- LPN,205,126170.86753702906,"$126,170.87"
charly army,Nurse- LPN,206,127079.90326926521,"$127,079.90"
charly army,Nurse- LPN,207,127992.64252559826,"$127,992.64"
charly army,Nurse- LPN,208,128909.1003946438,"$128,909.10"
charly army,Nurse- LPN,209,129829.29202649034,"$129,829.29"
charly army,Nurse- LPN,210,130753.23263294969,"$130,753.23"
charly army,Nurse- LPN,211,131680.9374878085,"$131,680.94"
charly army,Nurse- LPN,212,132612.4219270807,"$132,612.42"
charly army,Nurse- LPN,213,133547.701349261,"$133,547.70"
charly army,Nurse- LPN,214,134486.7912155796,"$134,486.79"
charly army,Nurse- LPN,215,135429.70705025754,"$135,429.71"
charly army,Nurse- LPN,216,136376.46444076352,"$136,376.46"
charly army,Nurse- LPN,217,137327.0790380715,"$137,327.08"
charly army,Nurse- LPN,218,138281.56655691948,"$138,281.57"
charly army,Nurse- LPN,219,139239.9427760692,"$139,239.94"
charly army,Nurse- LPN,220,140202.22353856702,"$140,202.22"
charly army,Nurse- LPN,221,141168.42475200587,"$141,168.42"
charly army,Nurse- LPN,222,142138.56238878818,"$142,138.56"
charly army,Nurse- LPN,223,143112.65248638994,"$143,112.65"
charly army,Nurse- LPN,224,144090.71114762576,"$144,090.71"
charly army,Nurse- LPN,225,145072.7545409151,"$145,072.75"
charly army,Nurse- LPN,226,146058.79890054962,"$146,058.80"
charly army,Nurse- LPN,227,147048.86052696145,"$147,048.86"
charly army,Nurse- LPN,228,148042.95578699274,"$148,042.96"
charly army,Nurse- LPN,229,149041.10111416611,"$149,041.10"
charly army,Nurse- LPN,230,150043.31300895647,"$150,043.31"
charly army,Nurse- LPN,231,151049.60803906366,"$151,049.61"
charly army,Nurse- LPN,232,152060.00283968638,"$152,060.00"
charly army,Nurse- LPN,233,153074.5141137972,"$153,074.51"
charly army,Nurse- LPN,234,154093.15863241864,"$154,093.16"
charly army,Nurse- LPN,235,155115.95323490046,"$155,115.95"
charly army,Nurse- LPN,236,156142.91482919804,"$156,142.91"
charly army,Nurse- LPN,237,157174.06039215185,"$157,174.06"
charly army,Nurse- LPN,238,158209.4069697681,"$158,209.41"
charly army,Nurse- LPN,239,159248.97167750055,"$159,248.97"
charly army,Nurse- LPN,240,160292.7717005334,"$160,292.77"
charly army,Nurse- LPN,241,161340.82429406545,"$161,340.82"
charly army,Nurse- LPN,242,162393.14678359532,"$162,393.15"
charly army,Nurse- LPN,243,163449.75656520788,"$163,449.76"
charly army,Nurse- LPN,244,164510.67110586172,"$164,510.67"
charly army,Nurse- LPN,245,165575.90794367806,"$165,575.91"
charly army,Nurse- LPN,246,166645.48468823056,"$166,645.48"
charly army,Nurse- LPN,247,167719.41902083647,"$167,719.42"
charly army,Nurse- LPN,248,168797.72869484895,"$168,797.73"
charly army,Nurse- LPN,249,169880.43153595045,"$169,880.43"
charly army,Nurse- LPN,250,170967.5454424475,"$170,967.55"
charly army,Nurse- LPN,251,172059.08838556655,"$172,059.09"
charly army,Nurse- LPN,252,173155.07840975103,"$173,155.08"
charly army,Nurse- LPN,253,174255.5336329597,"$174,255.53"
charly army,Nurse- LPN,254,175360.4722469661,"$175,360.47"
charly army,Nurse- LPN,255,176469.91251765925,"$176,469.91"
charly army,Nurse- LPN,256,177583.8727853458,"$177,583.87"
charly army,Nurse- LPN,257,178702.37146505294,"$178,702.37"
charly army,Nurse- LPN,258,179825.42704683307,"$179,825.43"
charly army,Nurse- LPN,259,180953.0580960693,"$180,953.06"
charly army,Nurse- LPN,260,182085.2832537824,"$182,085.28"
charly army,Nurse- LPN,261,183222.12123693898,"$183,222.12"
charly army,Nurse- LPN,262,184363.5908387609,"$184,363.59"
charly army,Nurse- LPN,263,185509.7109290359,"$185,509.71"
charly army,Nurse- LPN,264,186660.50045442962,"$186,660.50"
charly army,Nurse- LPN,265,187815.97843879872,"$187,815.98"
charly army,Nurse- LPN,266,188976.16398350542,"$188,976.16"
charly army,Nurse- LPN,267,190141.07626773327,"$190,141.08"
charly army,Nurse- LPN,268,191310.73454880415,"$191,310.73"
charly army,Nurse- LPN,269,192485.15816249666,"$192,485.16"
charly army,Nurse- LPN,270,193664.3665233658,"$193,664.37"
charly army,Nurse- LPN,271,194848.37912506386,"$194,848.38"
charly army,Nurse- LPN,272,196037.2155406626,"$196,037.22"
charly army,Nurse- LPN,273,197230.89542297702,"$197,230.90"
charly army,Nurse- LPN,274,198429.43850489001,"$198,429.44"
charly army,Nurse- LPN,275,199632.86459967878,"$199,632.86"
charly army,Nurse- LPN,276,200841.19360134218,"$200,841.19"
charly army,Nurse- LPN,277,202054.44548492972,"$202,054.45"
charly army,Nurse- LPN,278,203272.64030687176,"$203,272.64"
charly army,Nurse- LPN,279,204495.79820531097,"$204,495.80"
charly army,Nurse- LPN,280,205723.9394004354,"$205,723.94"
charly army,Nurse- LPN,281,206957.08419481255,"$206,957.08"
charly army,Nurse- LPN,282,208195.25297372515,"$208,195.25"
charly army,Nurse- LPN,283,209438.4662055081,"$209,438.47"
charly army,Nurse- LPN,284,210686.74444188678,"$210,686.74"
charly army,Nurse- LPN,285,211940.10831831692,"$211,940.11"
charly army,Nurse- LPN,286,213198.5785543256,"$213,198.58"
charly army,Nurse- LPN,287,214462.1759538538,"$214,462.18"
charly army,Nurse- LPN,288,215730.92140560035,"$215,730.92"
charly army,Nurse- LPN,289,217004.83588336728,"$217,004.84"
charly army,Nurse- LPN,290,218283.94044640643,"$218,283.94"
charly army,Nurse- LPN,291,219568.25623976762,"$219,568.26"
charly army,Nurse- LPN,292,220857.80449464827,"$220,857.80"
charly army,Nurse- LPN,293,222152.60652874428,"$222,152.61"
charly army,Nurse- LPN,294,223452.6837466025,"$223,452.68"
charly army,Nurse- LPN,295,224758.05763997458,"$224,758.06"
charly army,Nurse- LPN,296,226068.7497881722,"$226,068.75"
charly army,Nurse- LPN,297,227384.78185842384,"$227,384.78"
charly army,Nurse- LPN,298,228706.17560623295,"$228,706.18"
charly army,Nurse- LPN,299,230032.95287573757,"$230,032.95"
charly army,Nurse- LPN,300,231365.13560007146,"$231,365.14"
dusty,Graphic Design,1,-143615.7768,"($143,615.78)"
dusty,Graphic Design,2,-142146.5222947839,"($142,146.52)"
dusty,Graphic Design,3,-140671.99467563978,"($140,671.99)"
dusty,Graphic Design,4,-139192.1743763751,"($139,192.17)"
dusty,Graphic Design,5,-137707.04207308247,"($137,707.04)"
dusty,Graphic Design,6,-136216.57818390458,"($136,216.58)"
dusty,Graphic Design,7,-134720.763068798,"($134,720.76)"
dusty,Graphic Design,8,-133219.57702929628,"($133,219.58)"
dusty,Graphic Design,9,-131713.00030827173,"($131,713.00)"
dusty,Graphic Design,10,-130201.01298969665,"($130,201.01)"
dusty,Graphic Design,11,-128683.59519840314,"($128,683.60)"
dusty,Graphic Design,12,-127160.7268998423,"($127,160.73)"
dusty,Graphic Design,13,-125632.3881998423,"($125,632.39)"
dusty,Graphic Design,14,-124098.55864436542,"($124,098.56)"
dusty,Graphic Design,15,-122559.21831926407,"($122,559.22)"
dusty,Graphic Design,16,-121014.34675003617,"($121,014.35)"
dusty,Graphic Design,17,-119463.9236015789,"($119,463.92)"
dusty,Graphic Design,18,-117907.9283779421,"($117,907.93)"
dusty,Graphic Design,19,-116346.34062208023,"($116,346.34)"
dusty,Graphic Design,20,-114779.13961560339,"($114,779.14)"
dusty,Graphic Design,21,-113206.30487852763,"($113,206.30)"
dusty,Graphic Design,22,-111627.81546902377,"($111,627.82)"
dusty,Graphic Design,23,-110043.6505831656,"($110,043.65)"
dusty,Graphic Design,24,-108453.78935467673,"($108,453.79)"
dusty,Graphic Design,25,-106858.21065467672,"($106,858.21)"
dusty,Graphic Design,26,-105256.89359142596,"($105,256.89)"
dusty,Graphic Design,27,-103649.81691006958,"($103,649.82)"
dusty,Graphic Design,28,-102036.95939238027,"($102,036.96)"
dusty,Graphic Design,29,-100418.29965650015,"($100,418.30)"
dusty,Graphic Design,30,-98793.81645668151,"($98,793.82)"
dusty,Graphic Design,31,-97163.48808302652,"($97,163.49)"
dusty,Graphic Design,32,-95527.29326122586,"($95,527.29)"
dusty,Graphic Design,33,-93885.21015229632,"($93,885.21)"
dusty,Graphic Design,34,-92237.21705231728,"($92,237.22)"
dusty,Graphic Design,35,-90583.29229216617,"($90,583.29)"
dusty,Graphic Design,36,-88923.41373725286,"($88,923.41)"
dusty,Graphic Design,37,-87257.55968725285,"($87,257.56)"
dusty,Graphic Design,38,-85585.70797583957,"($85,585.71)"
dusty,Graphic Design,39,-83907.83647041536,"($83,907.84)"
dusty,Graphic Design,40,-82223.92297184156,"($82,223.92)"
dusty,Graphic Design,41,-80533.94511416744,"($80,533.95)"
dusty,Graphic Design,42,-78837.88056435788,"($78,837.88)"
dusty,Graphic Design,43,-77135.70692202012,"($77,135.71)"
dusty,Graphic Design,44,-75427.40151912945,"($75,427.40)"
dusty,Graphic Design,45,-73712.94171975343,"($73,712.94)"
dusty,Graphic Design,46,-71992.30491977543,"($71,992.30)"
dusty,Graphic Design,47,-70265.46824661677,"($70,265.47)"
dusty,Graphic Design,48,-68532.40865895778,"($68,532.41)"
dusty,Graphic Design,49,-66793.1034464578,"($66,793.10)"
dusty,Graphic Design,50,-65047.52932947383,"($65,047.53)"
dusty,Graphic Design,51,-63295.66325877841,"($63,295.66)"
dusty,Graphic Design,52,-61537.481915275945,"($61,537.48)"
dusty,Graphic Design,53,-59772.96200971811,"($59,772.96)"
dusty,Graphic Design,54,-58002.080082418055,"($58,002.08)"
dusty,Graphic Design,55,-56224.81270296343,"($56,224.81)"
dusty,Graphic Design,56,-54441.1362699282,"($54,441.14)"
dusty,Graphic Design,57,-52651.02701058337,"($52,651.03)"
dusty,Graphic Design,58,-50854.46128060649,"($50,854.46)"
dusty,Graphic Design,59,-49051.4150637899,"($49,051.42)"
dusty,Graphic Design,60,-47241.86447174797,"($47,241.86)"
dusty,Graphic Design,61,-45425.78544362296,"($45,425.79)"
dusty,Graphic Design,62,-43603.153845789806,"($43,603.15)"
dusty,Graphic Design,63,-41773.94557155961,"($41,773.95)"
dusty,Graphic Design,64,-39938.13614088202,"($39,938.14)"
dusty,Graphic Design,65,-38095.7012000463,"($38,095.70)"
dusty,Graphic Design,66,-36246.61622138125,"($36,246.62)"
dusty,Graphic Design,67,-34390.85669295388,"($34,390.86)"
dusty,Graphic Design,68,-32528.397838266887,"($32,528.40)"
dusty,Graphic Design,69,-30659.214905954825,"($30,659.21)"
dusty,Graphic Design,70,-28783.28302947909,"($28,783.28)"
dusty,Graphic Design,71,-26900.577226821668,"($26,900.58)"
dusty,Graphic Design,72,-25011.07244017764,"($25,011.07)"
dusty,Graphic Design,73,-23114.743505646387,"($23,114.74)"
dusty,Graphic Design,74,-21211.565182921564,"($21,211.57)"
dusty,Graphic Design,75,-19301.51210497986,"($19,301.51)"
dusty,Graphic Design,76,-17384.558837768374,"($17,384.56)"
dusty,Graphic Design,77,-15460.679839890858,"($15,460.68)"
dusty,Graphic Design,78,-13529.849472292553,"($13,529.85)"
dusty,Graphic Design,79,-11592.042007943834,"($11,592.04)"
dusty,Graphic Design,80,-9647.231601522493,"($9,647.23)"
dusty,Graphic Design,81,-7695.392329094815,"($7,695.39)"
dusty,Graphic Design,82,-5736.498167795289,"($5,736.50)"
dusty,Graphic Design,83,-3770.5229955050017,"($3,770.52)"
dusty,Graphic Design,84,-1797.440570528779,"($1,797.44)"
dusty,Graphic Design,85,182.77541872904112,$182.78
dusty,Graphic Design,86,2170.151394090106,"$2,170.15"
dusty,Graphic Design,87,4164.713887928898,"$4,164.71"
dusty,Graphic Design,88,6166.489513500943,"$6,166.49"
dusty,Graphic Design,89,8175.504995272335,"$8,175.50"
dusty,Graphic Design,90,10191.787169250558,"$10,191.79"
dusty,Graphic Design,91,12215.36296331673,"$12,215.36"
dusty,Graphic Design,92,14246.259387559141,"$14,246.26"
dusty,Graphic Design,93,16284.503594608206,"$16,284.50"
dusty,Graphic Design,94,18330.122809972716,"$18,330.12"
dusty,Graphic Design,95,20383.144362377527,"$20,383.14"
dusty,Graphic Design,96,22443.59570410257,"$22,443.60"
dusty,Graphic Design,97,24511.50438132329,"$24,511.50"
dusty,Graphic Design,98,26586.8980244524,"$26,586.90"
dusty,Graphic Design,99,28669.80440848312,"$28,669.80"
dusty,Graphic Design,100,30760.25137333377,"$30,760.25"
dusty,Graphic Design,101,32858.26689419373,"$32,858.27"
dusty,Graphic Design,102,34963.87904187087,"$34,963.88"
dusty,Graphic Design,103,37077.115983140335,"$37,077.12"
dusty,Graphic Design,104,39198.00601109487,"$39,198.01"
dusty,Graphic Design,105,41326.57751549638,"$41,326.58"
dusty,Graphic Design,106,43462.858973129114,"$43,462.86"
dusty,Graphic Design,107,45606.879018154155,"$45,606.88"
dusty,Graphic Design,108,47758.66634246544,"$47,758.67"
dusty,Graphic Design,109,49918.24978604719,"$49,918.25"
dusty,Graphic Design,110,52085.65825733275,"$52,085.66"
dusty,Graphic Design,111,54260.920823565015,"$54,260.92"
dusty,Graphic Design,112,56444.0666211582,"$56,444.07"
dusty,Graphic Design,113,58635.124916061155,"$58,635.12"
dusty,Graphic Design,114,60834.12507412215,"$60,834.13"
dusty,Graphic Design,115,63041.096581455095,"$63,041.10"
dusty,Graphic Design,116,65256.06904480736,"$65,256.07"
dusty,Graphic Design,117,67479.07216192895,"$67,479.07"
dusty,Graphic Design,118,69710.13575194332,"$69,710.14"
dusty,Graphic Design,119,71949.28974571962,"$71,949.29"
dusty,Graphic Design,120,74196.56420624648,"$74,196.56"
dusty,Graphic Design,121,76451.9892790073,"$76,451.99"
dusty,Graphic Design,122,78715.59525235715,"$78,715.60"
dusty,Graphic Design,123,80987.41249790101,"$80,987.41"
dusty,Graphic Design,124,83267.47153087385,"$83,267.47"
dusty,Graphic Design,125,85555.80298052196,"$85,555.80"
dusty,Graphic Design,126,87852.43757048598,"$87,852.44"
dusty,Graphic Design,127,90157.40615918557,"$90,157.41"
dusty,Graphic Design,128,92470.73972020546,"$92,470.74"
dusty,Graphic Design,129,94792.46934268309,"$94,792.47"
dusty,Graphic Design,130,97122.6262216982,"$97,122.63"
dusty,Graphic Design,131,99461.24169866333,"$99,461.24"
dusty,Graphic Design,132,101808.34720171653,"$101,808.35"
dusty,Graphic Design,133,104163.9742961154,"$104,163.97"
dusty,Graphic Design,134,106528.15467463274,"$106,528.15"
dusty,Graphic Design,135,108900.9201279538,"$108,900.92"
dusty,Graphic Design,136,111282.30258507529,"$111,282.30"
dusty,Graphic Design,137,113672.33408370579,"$113,672.33"
dusty,Graphic Design,138,116071.04680066803,"$116,071.05"
dusty,Graphic Design,139,118478.47302230263,"$118,478.47"
dusty,Graphic Design,140,120894.64514487347,"$120,894.65"
dusty,Graphic Design,141,123319.59572497505,"$123,319.60"
dusty,Graphic Design,142,125753.3573999409,"$125,753.36"
dusty,Graphic Design,143,128195.96296825426,"$128,195.96"
dusty,Graphic Design,144,130647.44531996011,"$130,647.45"
dusty,Graphic Design,145,133107.83748707894,"$133,107.84"
dusty,Graphic Design,146,135577.17264402212,"$135,577.17"
dusty,Graphic Design,147,138055.48404800927,"$138,055.48"
dusty,Graphic Design,148,140542.80511948685,"$140,542.81"
dusty,Graphic Design,149,143039.16940254887,"$143,039.17"
dusty,Graphic Design,150,145544.61054535923,"$145,544.61"
dusty,Graphic Design,151,148059.16234057554,"$148,059.16"
dusty,Graphic Design,152,150582.85870577497,"$150,582.86"
dusty,Graphic Design,153,153115.7337038816,"$153,115.73"
dusty,Graphic Design,154,155657.82149359572,"$155,657.82"
dusty,Graphic Design,155,158209.15638982478,"$158,209.16"
dusty,Graphic Design,156,160769.77283411592,"$160,769.77"
dusty,Graphic Design,157,163339.7053850907,"$163,339.71"
dusty,Graphic Design,158,165918.98874888106,"$165,918.99"
dusty,Graphic Design,159,168507.65775956755,"$168,507.66"
dusty,Graphic Design,160,171105.747369619,"$171,105.75"
dusty,Graphic Design,161,173713.29268033415,"$173,713.29"
dusty,Graphic Design,162,176330.32893228505,"$176,330.33"
dusty,Graphic Design,163,178956.89147576215,"$178,956.89"
dusty,Graphic Design,164,181593.01582122155,"$181,593.02"
dusty,Graphic Design,165,184238.73758973353,"$184,238.74"
dusty,Graphic Design,166,186894.09255343335,"$186,894.09"
dusty,Graphic Design,167,189559.11662597384,"$189,559.12"
dusty,Graphic Design,168,192233.84583297954,"$192,233.85"
dusty,Graphic Design,169,194918.31637250306,"$194,918.32"
dusty,Graphic Design,170,197612.56454548295,"$197,612.56"
dusty,Graphic Design,171,200316.62681420374,"$200,316.63"
dusty,Graphic Design,172,203030.53976875776,"$203,030.54"
dusty,Graphic Design,173,205754.34014050866,"$205,754.34"
dusty,Graphic Design,174,208488.06480155708,"$208,488.06"
dusty,Graphic Design,175,211231.75076520807,"$211,231.75"
dusty,Graphic Design,176,213985.43518344042,"$213,985.44"
dusty,Graphic Design,177,216749.15535137797,"$216,749.16"
dusty,Graphic Design,178,219522.9487037628,"$219,522.95"
dusty,Graphic Design,179,222306.85282043033,"$222,306.85"
dusty,Graphic Design,180,225100.90542178633,"$225,100.91"
dusty,Graphic Design,181,226867.994374286,"$226,867.99"
dusty,Graphic Design,182,228642.28266591489,"$228,642.28"
dusty,Graphic Design,183,230423.79962767175,"$230,423.80"
dusty,Graphic Design,184,232212.57471005348,"$232,212.57"
dusty,Graphic Design,185,234008.63748354194,"$234,008.64"
dusty,Graphic Design,186,235812.01763909278,"$235,812.02"
dusty,Graphic Design,187,237622.7449886263,"$237,622.74"
dusty,Graphic Design,188,239440.84946552027,"$239,440.85"
dusty,Graphic Design,189,241266.3611251047,"$241,266.36"
dusty,Graphic Design,190,243099.3101451588,"$243,099.31"
dusty,Graphic Design,191,244939.7268264097,"$244,939.73"
dusty,Graphic Design,192,246787.6415930335,"$246,787.64"
dusty,Graphic Design,193,248643.08499315818,"$248,643.08"
dusty,Graphic Design,194,250506.0876993685,"$250,506.09"
dusty,Graphic Design,195,252376.6805092132,"$252,376.68"
dusty,Graphic Design,196,254254.894345714,"$254,254.89"
dusty,Graphic Design,197,256140.7602578769,"$256,140.76"
dusty,Graphic Design,198,258034.30942120528,"$258,034.31"
dusty,Graphic Design,199,259935.5731382155,"$259,935.57"
dusty,Graphic Design,200,261844.58283895417,"$261,844.58"
dusty,Graphic Design,201,263761.37008151785,"$263,761.37"
dusty,Graphic Design,202,265685.96655257465,"$265,685.97"
dusty,Graphic Design,203,267618.4040678881,"$267,618.40"
dusty,Graphic Design,204,269558.7145728431,"$269,558.71"
dusty,Graphic Design,205,271506.930142974,"$271,506.93"
dusty,Graphic Design,206,273463.08298449486,"$273,463.08"
dusty,Graphic Design,207,275427.2054348318,"$275,427.21"
dusty,Graphic Design,208,277399.32996315765,"$277,399.33"
dusty,Graphic Design,209,279379.48917092866,"$279,379.49"
dusty,Graphic Design,210,281367.71579242346,"$281,367.72"
dusty,Graphic Design,211,283364.0426952842,"$283,364.04"
dusty,Graphic Design,212,285368.5028810598,"$285,368.50"
dusty,Graphic Design,213,287381.1294857516,"$287,381.13"
dusty,Graphic Design,214,289401.95578036126,"$289,401.96"
dusty,Graphic Design,215,291431.0151714404,"$291,431.02"
dusty,Graphic Design,216,293468.3412016431,"$293,468.34"
dusty,Graphic Design,217,295513.96755028056,"$295,513.97"
dusty,Graphic Design,218,297567.92803387746,"$297,567.93"
dusty,Graphic Design,219,299630.2566067312,"$299,630.26"
dusty,Graphic Design,220,301700.9873614734,"$301,700.99"
dusty,Graphic Design,221,303780.15452963294,"$303,780.15"
dusty,Graphic Design,222,305867.79248220247,"$305,867.79"
dusty,Graphic Design,223,307963.9357302062,"$307,963.94"
dusty,Graphic Design,224,310068.61892527057,"$310,068.62"
dusty,Graphic Design,225,312181.876860197,"$312,181.88"
dusty,Graphic Design,226,314303.7444695371,"$314,303.74"
dusty,Graphic Design,227,316434.25683017017,"$316,434.26"
dusty,Graphic Design,228,318573.44916188304,"$318,573.45"
dusty,Graphic Design,229,320721.3568279524,"$320,721.36"
dusty,Graphic Design,230,322878.0153357291,"$322,878.02"
dusty,Graphic Design,231,325043.4603372256,"$325,043.46"
dusty,Graphic Design,232,327217.7276297048,"$327,217.73"
dusty,Graphic Design,233,329400.8531562724,"$329,400.85"
dusty,Graphic Design,234,331592.8730064704,"$331,592.87"
dusty,Graphic Design,235,333793.82341687434,"$333,793.82"
dusty,Graphic Design,236,336003.74077169196,"$336,003.74"
dusty,Graphic Design,237,338222.66160336474,"$338,222.66"
dusty,Graphic Design,238,340450.62259317184,"$340,450.62"
dusty,Graphic Design,239,342687.6605718366,"$342,687.66"
dusty,Graphic Design,240,344933.81252013514,"$344,933.81"
dusty,Graphic Design,241,347189.11556950794,"$347,189.12"
dusty,Graphic Design,242,349453.6070026735,"$349,453.61"
dusty,Graphic Design,243,351727.3242542448,"$351,727.32"
dusty,Graphic Design,244,354010.30491134804,"$354,010.30"
dusty,Graphic Design,245,356302.586714244,"$356,302.59"
dusty,Graphic Design,246,358604.2075569519,"$358,604.21"
dusty,Graphic Design,247,360915.2054878761,"$360,915.21"
dusty,Graphic Design,248,363235.6187104346,"$363,235.62"
dusty,Graphic Design,249,365565.485583691,"$365,565.49"
dusty,Graphic Design,250,367904.8446229885,"$367,904.84"
dusty,Graphic Design,251,370253.73450058646,"$370,253.73"
dusty,Graphic Design,252,372612.1940462999,"$372,612.19"
dusty,Graphic Design,253,374980.26224814134,"$374,980.26"
dusty,Graphic Design,254,377357.9782529652,"$377,357.98"
dusty,Graphic Design,255,379745.3813671151,"$379,745.38"
dusty,Graphic Design,256,382142.5110570734,"$382,142.51"
dusty,Graphic Design,257,384549.4069501142,"$384,549.41"
dusty,Graphic Design,258,386966.10883495753,"$386,966.11"
dusty,Graphic Design,259,389392.6566624279,"$389,392.66"
dusty,Graphic Design,260,391829.0905461143,"$391,829.09"
dusty,Graphic Design,261,394275.4507630335,"$394,275.45"
dusty,Graphic Design,262,396731.77775429585,"$396,731.78"
dusty,Graphic Design,263,399198.11212577374,"$399,198.11"
dusty,Graphic Design,264,401674.4946487729,"$401,674.49"
dusty,Graphic Design,265,404160.96626070637,"$404,160.97"
dusty,Graphic Design,266,406657.5680657714,"$406,657.57"
dusty,Graphic Design,267,409164.34133562876,"$409,164.34"
dusty,Graphic Design,268,411681.3275100851,"$411,681.33"
dusty,Graphic Design,269,414208.56819777784,"$414,208.57"
dusty,Graphic Design,270,416746.1051768633,"$416,746.11"
dusty,Graphic Design,271,419293.9803957072,"$419,293.98"
dusty,Graphic Design,272,421852.23597357795,"$421,852.24"
dusty,Graphic Design,273,424420.91420134314,"$424,420.91"
dusty,Graphic Design,274,427000.0575421686,"$427,000.06"
dusty,Graphic Design,275,429589.70863222034,"$429,589.71"
dusty,Graphic Design,276,432189.91028136946,"$432,189.91"
dusty,Graphic Design,277,434800.70547389967,"$434,800.71"
dusty,Graphic Design,278,437422.137369218,"$437,422.14"
dusty,Graphic Design,279,440054.2493025682,"$440,054.25"
dusty,Graphic Design,280,442697.08478574734,"$442,697.08"
dusty,Graphic Design,281,445350.68750782474,"$445,350.69"
dusty,Graphic Design,282,448015.1013358645,"$448,015.10"
dusty,Graphic Design,283,450690.3703156506,"$450,690.37"
dusty,Graphic Design,284,453376.5386724149,"$453,376.54"
dusty,Graphic Design,285,456073.65081156837,"$456,073.65"
dusty,Graphic Design,286,458781.75131943513,"$458,781.75"
dusty,Graphic Design,287,461500.8849639895,"$461,500.88"
dusty,Graphic Design,288,464231.09669559606,"$464,231.10"
dusty,Graphic Design,289,466972.43164775276,"$466,972.43"
dusty,Graphic Design,290,469724.93513783696,"$469,724.94"
dusty,Graphic Design,291,472488.6526678547,"$472,488.65"
dusty,Graphic Design,292,475263.62992519274,"$475,263.63"
dusty,Graphic Design,293,478049.912783374,"$478,049.91"
dusty,Graphic Design,294,480847.5473028158,"$480,847.55"
